userId,n_pages,thumbs_down,home,downgrade,roll_advert,about,add_playlist,nextsong,thumbs_up,error,submit_upgrade,total_length,label
1627532,673,4,27,3,9,5,11,562,25,0,1,136318.0,0
1482637,1907,18,69,17,84,3,35,1522,71,0,2,376616.0,1
1436012,1969,20,81,29,27,2,40,1613,74,0,1,400557.0,0
1982159,1299,14,64,5,84,0,35,998,40,0,1,249234.0,0
1698760,877,11,38,6,33,0,28,692,26,2,1,170780.0,0
1433264,207,1,10,4,2,0,3,165,10,1,0,42273.0,0
1579518,168,3,6,0,17,1,3,120,6,0,0,28798.0,0
1952102,546,4,17,7,7,1,12,444,25,0,0,110566.0,0
1941558,712,5,27,5,38,1,20,568,18,0,1,145546.0,0
1002134,67,0,3,2,4,0,2,50,3,0,0,12986.0,0
1231096,712,11,21,7,44,1,13,555,31,1,1,137313.0,0
1396768,408,7,19,0,61,1,4,292,11,0,0,73462.0,0
1155173,191,3,11,0,20,0,3,135,10,0,0,32414.0,0
1640245,20,0,1,1,0,0,0,11,0,1,0,2688.0,0
1533007,1753,22,71,9,106,4,30,1361,50,2,2,334039.0,1
1770004,173,1,10,0,19,0,2,127,4,0,0,35741.0,0
1708453,460,7,18,9,2,1,9,377,17,1,0,92997.0,0
1086328,29,2,0,0,1,1,1,19,0,0,0,4370.0,0
1650727,33,0,0,0,7,0,0,24,0,0,0,5493.0,0
1991468,215,4,3,0,39,1,3,150,6,0,0,37896.0,0
1265924,179,3,8,0,19,0,2,132,7,0,0,32946.0,0
1659947,405,9,24,1,45,1,5,287,11,0,1,72159.0,0
1387691,630,7,26,4,59,2,15,451,15,0,2,114978.0,1
1341399,1367,16,62,14,71,2,27,1063,58,1,2,261730.0,1
1484436,487,5,23,3,25,1,10,374,17,0,1,93660.0,1
1054473,1103,12,51,10,39,0,11,885,33,1,1,223532.0,1
1972670,159,2,3,0,21,1,3,116,8,0,0,28699.0,0
1782626,392,6,12,4,3,1,8,330,10,0,0,81931.0,0
1469728,102,2,11,3,11,1,1,65,0,0,0,16664.0,1
1889951,204,2,8,1,1,1,6,172,6,1,1,40631.0,0
1833567,374,5,14,4,26,0,4,290,10,1,1,72138.0,0
1077152,411,8,12,0,52,0,11,295,11,0,0,74741.0,0
1846718,627,8,23,9,23,1,13,502,19,0,1,121769.0,1
1850544,304,0,20,1,21,0,7,219,11,0,1,55481.0,0
1337021,693,6,30,0,81,1,17,486,23,0,0,119211.0,0
1534504,542,9,26,2,47,1,16,399,18,0,1,99925.0,1
1634479,258,2,21,0,27,2,4,178,8,1,0,44492.0,0
1477247,266,9,18,3,22,0,5,175,9,0,1,42621.0,1
1928837,642,6,31,9,2,0,17,532,16,0,0,134550.0,0
1713220,1886,15,57,23,26,3,38,1579,75,1,1,393500.0,1
1085659,388,6,10,0,38,0,14,290,21,0,0,74149.0,0
1604220,681,6,40,9,39,1,14,510,19,5,1,128566.0,1
1844538,2082,15,77,25,62,3,48,1676,73,2,1,417499.0,1
1226029,1570,12,63,18,8,1,49,1307,42,3,0,326239.0,0
1231830,17,0,0,1,0,0,0,14,0,0,0,3561.0,0
1399828,541,8,25,5,3,1,9,444,26,2,0,108257.0,0
1202312,1051,12,31,5,64,1,27,819,40,0,2,205355.0,1
1543974,415,3,14,7,13,0,7,336,15,0,1,83691.0,0
1412896,616,6,21,1,35,0,15,489,22,2,1,118796.0,0
1088045,1009,6,52,6,57,2,18,781,35,2,0,199004.0,1
1655856,974,12,36,4,48,3,19,766,34,0,2,185657.0,1
1033691,148,1,5,4,1,0,5,116,5,0,0,28295.0,0
1246696,60,0,2,0,1,1,0,50,3,0,0,12033.0,0
1315968,98,4,5,0,8,0,2,69,2,0,1,16353.0,0
1160296,1159,14,41,11,18,0,26,962,41,2,1,240298.0,0
1200696,873,10,34,4,18,0,20,717,38,1,1,178660.0,0
1778865,707,12,35,6,22,3,12,555,17,2,2,138364.0,1
1234013,577,5,21,2,64,1,5,435,18,0,1,110829.0,1
1436028,325,3,11,0,33,0,8,239,9,1,0,59612.0,0
1501798,723,13,32,0,75,0,11,528,23,0,0,130749.0,0
1729747,253,4,10,0,15,0,8,190,10,0,1,45709.0,0
1284940,49,1,3,0,8,0,0,30,2,0,0,7694.0,0
1294279,328,1,11,4,2,0,8,279,12,0,0,69640.0,0
1962182,6,0,1,0,1,0,0,2,0,0,0,408.0,0
1708903,356,1,18,5,2,2,8,282,12,0,0,73310.0,0
1864271,1078,23,31,3,91,0,18,808,41,0,2,202255.0,1
1435206,51,0,4,1,1,0,1,38,1,0,0,9732.0,0
1156670,190,3,5,0,28,2,4,129,9,1,0,33439.0,0
1725592,691,4,27,8,42,0,24,532,18,1,2,129636.0,1
1574181,238,0,10,8,3,3,3,186,7,0,1,44926.0,0
1254026,625,7,22,13,10,3,14,511,21,1,1,124600.0,0
1304872,387,3,15,0,44,1,8,285,14,2,1,68835.0,0
1032215,319,2,16,2,22,1,13,236,10,0,1,56943.0,1
1786143,125,2,7,0,17,0,1,84,7,0,0,19969.0,0
1638599,1704,21,78,12,57,5,43,1359,49,2,2,332986.0,1
1466198,169,1,9,0,18,0,4,121,6,0,0,30215.0,0
1032641,384,2,26,5,27,0,7,277,14,0,1,67614.0,1
1607275,826,11,32,6,30,6,15,660,19,2,1,164715.0,1
1709529,1099,18,47,6,55,1,17,866,42,2,1,216970.0,1
1976854,134,0,8,0,24,0,1,89,5,0,0,21487.0,0
1765348,535,7,23,9,16,0,11,426,15,1,1,104033.0,1
1757803,1078,14,48,13,30,1,28,867,25,0,1,215463.0,0
1216583,393,5,19,5,6,6,8,310,16,0,2,76760.0,1
1841732,624,7,27,0,73,6,11,453,27,0,0,112946.0,0
1797667,531,6,24,2,43,4,6,399,13,1,1,99411.0,0
1474860,1487,17,60,11,81,4,36,1176,41,2,1,292287.0,0
1631657,1024,9,44,3,92,3,35,764,35,1,1,191114.0,1
1691595,664,7,29,4,31,2,11,523,21,1,1,130445.0,0
1469228,373,5,11,3,25,0,7,295,12,0,1,77232.0,1
1311969,1051,13,41,7,50,0,23,839,37,1,1,210087.0,1
1237800,685,16,24,0,68,3,9,497,21,0,0,121795.0,0
1020718,682,7,26,6,26,2,19,537,20,2,0,132645.0,1
1790698,446,3,23,9,4,2,9,361,17,1,0,90875.0,0
1241085,244,4,7,0,32,2,0,176,6,0,0,42087.0,0
1365329,587,8,16,10,17,0,14,472,22,1,0,115378.0,1
1207299,179,5,7,0,15,1,3,130,5,1,0,31211.0,0
1097842,729,7,31,8,29,2,14,580,23,0,1,146576.0,0
1898291,11,0,0,0,3,0,0,6,0,0,0,1603.0,0
1440784,518,4,22,8,6,1,15,412,18,0,0,102315.0,0
1884990,805,16,38,11,26,2,12,628,31,2,2,157161.0,1
1380102,388,5,16,9,2,1,5,317,13,0,0,79070.0,0
1549581,79,5,8,0,4,1,0,51,2,0,0,12549.0,0
1535567,1069,9,38,13,28,3,27,874,37,1,1,217722.0,0
1981978,219,4,13,0,25,1,6,152,5,0,0,36380.0,0
1150772,116,2,6,0,8,0,2,87,5,0,1,21665.0,0
1426347,2657,19,92,24,94,0,62,2157,97,1,1,545862.0,1
1492784,694,9,21,5,30,3,16,552,37,1,1,136591.0,0
1371540,1066,15,36,9,39,1,22,848,41,3,1,211755.0,1
1059609,887,12,36,6,76,2,16,651,37,3,0,160591.0,1
1673692,674,13,24,0,85,2,16,485,17,1,0,117898.0,0
1211557,144,0,8,0,24,2,2,89,5,0,0,20773.0,0
1469885,542,5,16,4,6,4,20,460,11,0,0,115417.0,0
1059828,108,1,3,0,11,0,2,81,4,0,0,21644.0,0
1262545,164,1,6,2,2,1,6,137,6,0,0,33786.0,0
1393658,212,4,14,0,21,2,5,142,7,1,0,34571.0,0
1622235,61,1,3,0,6,0,2,41,4,0,0,10523.0,0
1135083,949,16,37,7,60,1,23,719,33,2,1,176858.0,1
1430114,84,1,8,0,8,2,1,52,2,0,0,12485.0,0
1621555,979,6,38,9,56,1,26,766,35,1,1,191472.0,1
1665341,332,0,11,6,10,1,8,267,15,0,1,65719.0,0
1220262,491,7,25,0,64,1,6,344,13,0,0,84826.0,0
1466313,174,3,11,2,9,0,4,129,4,0,1,31631.0,0
1947971,274,3,8,1,6,0,5,225,11,0,0,54747.0,0
1562594,3201,27,153,14,253,12,81,2359,116,5,3,583902.0,1
1940411,354,4,14,1,19,2,5,284,9,0,0,71029.0,1
1097684,1225,15,49,6,103,2,34,904,41,2,2,226078.0,1
1624858,477,9,13,0,53,0,15,349,14,0,0,88161.0,0
1426762,453,3,20,7,19,1,9,347,14,1,1,86852.0,1
1852086,764,16,35,0,91,2,15,527,29,1,0,132666.0,0
1600633,341,3,17,4,4,0,6,279,9,0,0,71472.0,0
1444511,754,15,33,9,34,1,15,597,21,0,2,150960.0,1
1291786,537,2,27,3,22,2,11,417,24,1,1,104078.0,1
1766685,1813,21,73,11,90,5,35,1427,63,3,2,353430.0,1
1837276,2169,26,94,11,141,1,47,1671,75,2,3,416803.0,1
1451501,197,0,8,0,27,0,3,138,9,0,0,32268.0,0
1185454,531,5,22,5,10,1,5,436,19,3,1,107889.0,1
1329919,183,1,4,2,0,1,6,157,8,1,0,37830.0,0
1152762,427,2,20,5,26,0,10,335,13,0,1,84265.0,0
1742990,80,1,3,0,10,0,0,57,2,0,0,12939.0,0
1975212,212,1,10,0,34,0,3,148,5,1,0,35454.0,0
1435647,561,9,19,3,50,0,15,410,20,0,1,105267.0,1
1522911,866,9,38,7,66,0,22,660,24,1,1,160277.0,1
1750273,1661,20,48,20,37,3,39,1374,65,2,2,344553.0,1
1739150,597,7,15,8,16,3,18,499,16,0,1,122960.0,0
1995741,514,9,19,0,50,3,8,374,24,0,0,93122.0,0
1447214,174,2,11,0,16,0,4,122,6,0,0,30170.0,0
1761496,263,5,9,0,35,0,6,183,9,0,0,45305.0,0
1436170,544,9,19,0,69,0,12,391,16,0,0,96886.0,0
1136281,269,2,12,4,3,0,7,218,13,0,0,54978.0,0
1808475,115,1,4,0,19,0,1,78,5,0,0,20335.0,0
1743541,128,2,5,0,16,0,3,87,3,0,0,21727.0,0
1193671,240,1,14,0,31,0,4,168,7,0,0,40678.0,0
1125393,193,4,4,1,12,1,9,143,10,0,1,37118.0,0
1941275,205,2,7,3,10,0,6,155,7,1,1,38185.0,0
1066480,1403,21,57,6,101,1,33,1082,54,2,1,271644.0,1
1009158,864,9,39,9,28,0,23,688,22,2,3,173116.0,1
1478602,15,0,0,0,4,0,0,9,0,0,0,2129.0,0
1127176,730,12,36,3,74,1,11,526,31,0,1,129953.0,1
1778681,422,8,13,0,48,2,5,308,13,0,0,77998.0,0
1258770,365,4,15,3,36,2,7,254,18,0,0,63904.0,1
1085276,1058,10,38,12,9,4,26,884,30,1,1,220524.0,0
1909028,1972,29,74,2,183,2,34,1492,78,1,1,373252.0,1
1113824,720,7,21,9,18,1,21,596,24,0,0,147262.0,1
1538612,1137,5,51,15,23,2,24,929,29,2,1,233877.0,1
1941980,215,6,8,0,9,0,5,168,8,0,1,40319.0,0
1700146,736,5,29,15,7,3,10,617,22,0,0,149076.0,0
1335047,1759,14,62,17,44,3,41,1414,59,4,3,349280.0,1
1902247,31,2,1,0,1,0,2,23,0,0,0,5504.0,0
1863151,147,3,5,0,15,2,6,104,5,0,0,26069.0,0
1435222,690,13,32,0,82,2,16,481,18,0,0,118361.0,0
1644373,843,9,26,8,5,3,20,702,25,0,1,173382.0,0
1378364,236,6,9,1,23,0,7,168,10,0,1,42059.0,0
1286421,1590,19,51,12,101,2,34,1233,58,1,1,306673.0,1
1386656,468,7,12,3,38,0,11,362,15,0,0,92821.0,1
1694337,114,2,5,0,16,1,0,76,5,0,0,17862.0,0
1950259,358,6,21,0,19,1,9,270,10,1,1,70239.0,0
1445666,485,6,15,0,62,4,16,341,13,0,0,85897.0,0
1146024,1176,6,52,8,50,1,31,945,34,2,1,233143.0,1
1331217,218,0,4,3,1,0,7,183,8,0,0,45160.0,0
1840728,140,3,5,0,12,0,3,102,5,0,0,25981.0,0
1396902,419,4,23,1,49,1,8,296,16,1,1,77060.0,1
1735992,145,1,6,0,28,0,3,95,6,0,0,23675.0,0
1548302,497,8,26,0,34,1,5,367,18,1,1,88835.0,0
1892514,1593,14,73,20,65,4,29,1246,52,3,3,304454.0,1
1630522,260,2,12,0,23,0,8,190,9,0,0,47532.0,0
1621106,145,2,7,0,23,0,3,103,3,0,0,24927.0,0
1810663,950,11,39,7,62,0,24,734,35,0,1,185240.0,1
1345040,239,3,5,0,27,0,4,181,8,1,0,44324.0,0
1223688,362,4,14,0,39,2,9,265,14,0,0,67399.0,0
1822911,717,6,26,2,66,2,13,549,20,0,1,139999.0,0
1171805,409,9,18,4,31,0,11,294,17,1,1,72374.0,0
1776355,367,3,20,5,1,0,2,305,11,0,0,75399.0,0
1153235,216,3,10,0,19,1,3,161,10,0,0,40536.0,0
1448203,412,3,18,5,24,0,8,319,16,0,1,78837.0,1
1634893,868,7,35,3,73,1,22,655,24,1,1,163100.0,1
1885219,1106,5,45,7,23,2,28,898,45,3,1,225752.0,1
1553945,1312,13,40,10,20,1,21,1111,50,2,1,277286.0,0
1430994,469,2,17,2,43,1,8,353,16,2,1,85008.0,0
1568505,73,0,4,0,1,0,2,56,1,0,0,13115.0,0
1939517,403,5,11,6,3,0,11,340,15,0,0,83931.0,0
1876018,191,2,9,2,7,0,1,143,9,1,1,34655.0,1
1643570,687,6,27,5,8,4,15,577,20,1,1,141473.0,0
1650205,227,4,8,0,23,0,6,171,12,0,0,43971.0,0
1615171,396,4,16,2,24,1,10,301,18,0,1,72930.0,1
1158807,552,8,18,3,47,2,13,418,14,0,1,103534.0,1
1801524,545,7,20,0,46,0,9,413,31,1,0,101991.0,0
1795953,37,0,3,0,4,0,0,22,1,0,0,5581.0,0
1701899,1065,17,33,4,64,0,22,835,47,0,2,207892.0,1
1761045,266,0,10,1,3,1,1,227,5,0,0,55881.0,0
1134511,1108,7,31,16,4,4,32,949,36,1,0,231502.0,0
1075604,1059,11,39,16,23,1,26,853,38,1,1,213561.0,1
1061146,786,8,28,9,5,0,14,663,31,0,1,163506.0,1
1287871,92,0,2,0,1,1,3,74,4,0,1,18904.0,0
1271513,199,2,5,1,2,0,6,176,6,0,0,44896.0,0
1285397,764,11,27,8,55,2,14,584,25,1,1,145623.0,1
1000885,456,5,12,9,10,1,12,369,22,0,1,93321.0,1
1671333,704,14,26,13,38,1,20,527,31,1,2,128547.0,1
1765370,217,1,6,0,26,0,6,162,10,0,0,41216.0,0
1660232,139,2,7,0,10,0,4,100,3,0,1,24980.0,0
1705305,109,1,3,0,13,0,5,77,3,0,0,19359.0,0
1318551,905,5,36,12,35,1,26,729,22,0,1,181990.0,1
1010907,1006,7,42,9,41,1,18,800,32,0,1,196574.0,1
1265623,105,1,2,0,13,0,3,73,4,0,0,18992.0,0
1617595,54,1,3,0,3,0,1,40,1,0,0,10128.0,0
1874197,136,1,12,1,12,0,1,88,6,0,1,20631.0,0
1724908,280,2,13,8,2,0,8,227,8,1,0,58521.0,0
1758923,587,6,24,9,9,0,17,483,14,1,2,120688.0,1
1141061,213,4,8,0,24,0,4,154,8,0,0,39577.0,0
1812672,336,2,13,3,6,0,8,283,7,0,0,70175.0,0
1414315,166,1,10,1,13,1,4,117,7,0,1,28450.0,1
1435122,589,5,22,5,3,1,19,488,19,0,1,119562.0,1
1751652,340,8,19,0,34,0,4,241,16,0,0,60417.0,0
1210576,714,11,24,0,86,5,13,504,32,0,1,128781.0,0
1092101,517,9,19,3,31,0,10,405,20,1,2,102799.0,1
1067876,357,3,13,0,36,0,13,251,15,0,0,62182.0,0
1765220,1238,13,51,7,57,2,17,979,44,2,1,243099.0,0
1748920,6,0,0,0,2,0,0,2,0,0,0,419.0,0
1922078,153,1,5,0,19,0,2,107,4,0,0,26682.0,0
1389501,17,0,1,0,1,0,0,13,0,0,0,3693.0,0
1265609,129,4,7,0,11,0,1,97,1,0,1,24867.0,0
1737280,560,9,21,3,16,0,9,463,12,1,0,112379.0,1
1990045,138,2,2,0,3,0,3,120,4,0,0,29757.0,0
1940074,48,2,3,0,6,0,0,33,1,0,0,7420.0,0
1425429,170,3,17,0,16,2,8,105,6,0,0,26333.0,0
1083481,133,2,8,0,12,0,5,93,5,1,0,23703.0,0
1608003,20,0,3,0,1,0,0,10,0,0,0,2311.0,0
1619559,711,10,24,5,62,0,12,557,17,1,0,133730.0,1
1534306,790,7,28,5,72,1,14,610,19,0,0,152029.0,1
1278004,105,2,2,0,16,0,0,78,5,0,0,18472.0,0
1846846,346,5,14,0,37,0,7,247,18,1,0,61565.0,0
1502240,195,4,15,0,24,0,2,134,4,1,0,32613.0,0
1841738,202,6,12,1,20,1,6,146,3,0,0,37696.0,1
1914567,639,4,36,9,6,2,12,511,20,0,1,123551.0,1
1892969,431,8,15,0,26,1,9,335,22,0,1,81871.0,0
1580908,155,2,4,0,2,0,5,126,8,0,0,32448.0,0
1542123,218,2,5,3,0,1,5,191,5,0,0,47006.0,0
1276299,342,5,19,0,42,0,7,233,12,1,0,56207.0,0
1980850,157,1,8,0,20,0,3,103,3,1,0,25690.0,0
1848743,121,2,5,0,11,0,2,92,2,0,1,23451.0,0
1425375,1272,11,44,16,41,2,36,1025,45,1,2,268685.0,1
1163659,66,0,5,0,6,0,0,47,3,0,0,11582.0,0
1071361,32,0,1,0,0,0,1,28,0,0,0,6946.0,0
1280123,222,0,8,6,6,1,7,181,4,0,0,43788.0,0
1181097,654,11,20,5,27,2,11,524,32,1,1,127367.0,0
1247135,105,0,5,1,7,0,4,77,2,0,1,19691.0,1
1889671,228,5,12,4,1,1,4,183,8,0,0,44569.0,0
1964093,135,4,8,0,12,0,4,96,1,0,0,24870.0,0
1551170,5698,137,253,45,175,8,150,4452,222,6,4,1103487.0,1
1577067,475,12,25,2,8,0,15,354,24,1,1,88538.0,0
1008096,161,3,11,0,7,0,1,119,12,0,0,29761.0,0
1984388,1060,22,51,12,14,4,26,836,42,2,1,207501.0,0
1963865,2341,67,97,21,8,5,44,1887,107,1,1,466765.0,0
1278166,1549,26,71,2,67,4,36,1183,70,0,1,293426.0,1
1167029,928,19,46,3,55,2,17,710,32,0,0,175461.0,1
1411211,588,12,24,0,44,0,21,442,18,1,0,110037.0,0
1372736,167,5,10,0,11,0,4,123,4,0,0,31404.0,0
1909887,315,8,9,0,21,0,6,248,11,1,0,62191.0,0
1460107,111,1,3,3,0,0,5,87,8,0,0,21222.0,0
1531507,274,7,14,0,13,2,7,209,4,0,0,53197.0,0
1304976,1553,41,75,15,40,1,35,1200,51,1,2,294761.0,1
1144666,645,21,22,7,10,2,17,514,21,1,1,126548.0,0
1918405,255,9,9,4,0,0,9,202,13,1,0,50762.0,0
1707361,948,24,38,17,12,2,19,743,41,0,0,179936.0,1
1837841,547,23,24,0,33,1,10,410,19,1,0,103592.0,0
1910227,1014,23,42,0,62,1,22,782,39,0,0,196714.0,0
1611077,143,0,5,0,7,1,4,117,3,0,0,28788.0,0
1929920,2800,63,103,37,41,3,71,2242,107,0,1,553606.0,1
1047892,1577,38,66,13,16,3,26,1262,69,2,1,315825.0,0
1877792,1351,25,37,11,0,4,36,1136,62,0,0,281840.0,0
1457319,180,2,8,0,12,1,2,139,2,1,0,33554.0,0
1566983,520,15,21,0,31,1,12,396,20,0,0,100851.0,0
1821813,1187,31,45,10,32,1,26,931,49,2,0,232365.0,1
1875406,1333,49,31,21,5,2,36,1086,53,1,0,269826.0,1
1244272,1024,26,34,7,31,2,30,801,43,2,1,201334.0,0
1799431,1221,26,51,9,6,4,27,989,52,3,1,246356.0,1
1916315,163,1,6,0,8,0,4,131,6,0,0,33971.0,0
1226187,2899,76,114,22,108,4,74,2257,97,1,3,562093.0,1
1490581,506,12,23,0,32,0,14,378,16,2,0,95994.0,0
1645603,451,9,31,1,23,3,8,338,21,2,1,82119.0,1
1632056,2617,68,102,24,65,3,67,2069,112,2,3,521691.0,1
1860018,3213,86,137,38,67,8,70,2542,115,2,1,634902.0,1
1547110,1507,55,60,13,28,1,34,1187,71,1,1,296106.0,0
1998545,301,14,13,0,16,1,4,225,12,1,0,57318.0,0
1442552,4,0,0,0,1,0,0,1,0,0,0,116.0,0
1982521,1183,32,59,15,14,6,15,929,55,1,2,228415.0,1
1902130,546,10,29,0,28,2,13,409,21,2,0,99567.0,0
1118611,345,11,19,2,11,3,10,260,10,0,1,66076.0,0
1846347,702,9,28,6,17,2,11,572,29,0,1,143223.0,0
1301954,806,21,38,10,27,2,13,626,31,0,3,156969.0,1
1721896,1901,48,73,10,50,9,45,1524,71,0,1,377308.0,1
1278302,150,5,5,0,9,1,1,120,3,0,0,30054.0,0
1756494,600,9,34,6,23,2,10,457,15,0,2,113859.0,1
1526372,363,9,15,3,10,1,9,278,14,0,1,69131.0,0
1251491,189,6,5,0,12,0,7,147,5,0,0,37730.0,0
1539812,284,10,11,0,19,0,4,220,12,0,0,52001.0,0
1733245,386,13,17,0,25,1,6,290,15,0,0,70989.0,0
1746328,2326,55,81,19,60,6,51,1863,87,3,2,459339.0,1
1612582,96,4,3,0,6,0,0,74,4,0,0,19354.0,0
1599561,90,1,4,0,6,0,1,68,3,0,0,15841.0,0
1341344,869,19,36,5,15,2,15,706,34,1,1,175152.0,0
1538675,2800,58,113,20,86,2,66,2199,124,1,3,546726.0,1
1748233,300,6,11,0,17,1,10,233,10,1,0,56437.0,0
1150235,529,14,26,0,26,0,19,389,23,0,1,95996.0,0
1936666,462,9,19,2,17,1,6,365,17,0,1,87110.0,0
1764643,650,16,25,0,50,1,13,492,24,2,0,121564.0,0
1083593,1998,56,90,27,40,4,34,1578,76,2,1,392552.0,1
1690907,921,20,29,13,10,1,26,754,34,0,1,188588.0,1
1740255,718,22,23,0,41,0,16,543,38,0,0,131097.0,0
1716386,2491,52,109,9,128,6,59,1936,90,1,1,477178.0,1
1313658,873,30,27,11,8,1,18,703,33,1,1,173878.0,0
1297933,527,9,24,0,34,1,13,404,19,0,0,101607.0,0
1659671,1976,45,63,26,2,6,62,1604,79,5,1,402803.0,1
1696667,1377,26,60,2,88,3,23,1051,61,0,1,263489.0,1
1714374,338,6,18,4,3,1,3,270,17,0,0,66851.0,1
1814330,785,23,34,1,25,2,14,614,25,0,1,153279.0,0
1406693,54,0,4,0,3,0,1,34,2,0,0,9390.0,0
1160158,162,5,4,5,0,0,5,129,8,0,0,30822.0,0
1617460,901,18,45,5,1,3,12,738,35,0,0,182070.0,0
1811069,1415,33,53,8,61,4,29,1104,62,1,2,270250.0,1
1030980,166,2,9,3,0,0,5,135,10,0,0,34633.0,0
1435186,1234,21,42,0,68,4,26,965,53,1,0,241705.0,0
1994437,382,6,24,0,26,2,9,282,9,0,0,70872.0,0
1654746,1526,38,60,14,44,1,28,1209,58,0,1,305946.0,1
1760700,335,3,15,0,20,1,8,250,18,0,0,63187.0,0
1591077,126,3,3,0,12,1,1,92,3,0,0,21444.0,0
1081864,1194,25,45,9,25,1,28,956,58,1,2,230850.0,1
1328841,364,10,10,6,1,2,9,292,14,1,0,69775.0,0
1673767,307,1,16,0,23,0,9,230,15,0,0,54311.0,0
1377031,706,15,21,4,18,1,11,571,31,1,1,139801.0,0
1219041,1791,48,72,15,76,4,31,1383,68,0,1,341203.0,0
1497062,509,7,20,0,32,2,17,388,21,0,0,97956.0,0
1355104,102,1,4,0,6,0,0,83,3,0,0,22305.0,0
1605511,253,8,7,3,0,0,7,211,8,0,0,53112.0,0
1255077,261,8,12,0,12,0,2,206,8,0,0,50171.0,0
1086242,1212,31,52,16,24,1,29,942,48,0,2,235955.0,1
1766611,274,4,7,0,18,0,4,216,9,1,0,57626.0,0
1691216,1158,20,52,0,73,2,24,887,45,1,0,221246.0,0
1263331,621,26,34,9,21,3,10,461,24,0,2,114061.0,1
1550546,233,6,9,2,3,0,4,184,14,0,1,45938.0,0
1289517,976,18,40,1,27,5,23,766,37,2,2,190367.0,1
1362779,698,21,28,0,43,2,12,528,25,0,0,133558.0,0
1864666,840,24,38,1,54,3,23,636,24,2,1,154939.0,1
1963904,313,7,10,2,13,3,7,249,16,0,1,62637.0,0
1228350,547,15,19,5,4,2,12,442,28,0,0,107912.0,1
1469832,908,23,45,0,62,2,14,681,33,0,1,166221.0,0
1210622,380,9,17,0,24,0,6,284,19,0,0,71652.0,0
1661419,312,5,15,0,20,1,3,239,11,0,0,58241.0,0
1437809,1621,21,64,13,19,3,34,1331,62,1,1,328098.0,0
1621675,1716,39,74,6,74,5,43,1328,68,1,1,333539.0,0
1906002,156,2,3,0,0,0,2,135,11,0,0,31688.0,0
1590092,1965,46,90,11,89,6,40,1494,70,0,2,375796.0,1
1942976,1523,40,57,27,22,2,35,1193,70,2,2,290987.0,1
1925101,208,2,13,0,12,0,5,159,8,0,0,38435.0,0
1575984,130,5,6,0,7,0,3,92,5,0,0,22989.0,0
1301985,222,7,12,0,10,1,4,163,5,1,0,42295.0,0
1519365,541,14,27,0,30,0,12,406,20,0,0,102111.0,0
1999908,1893,44,78,11,74,3,47,1469,75,3,2,364246.0,1
1760902,655,12,27,15,8,1,17,524,28,0,1,134278.0,0
1108297,558,18,22,0,27,0,10,428,24,0,0,105492.0,0
1312550,396,17,12,0,22,1,11,286,27,0,0,70111.0,0
1779926,1524,41,69,0,95,3,30,1153,59,1,0,284723.0,0
1194935,843,19,44,0,52,1,12,631,32,0,0,160247.0,0
1074893,445,8,20,0,31,0,9,335,20,0,0,81533.0,0
1982357,475,11,13,8,4,1,9,391,21,1,0,97514.0,0
1284675,2304,49,101,24,49,10,54,1810,97,2,2,447153.0,1
1845880,204,5,11,2,8,0,6,156,5,1,1,40143.0,0
1987561,410,9,19,2,20,1,13,305,17,0,0,76371.0,1
1130061,326,8,14,3,12,2,10,252,8,0,1,63540.0,0
1775305,3182,73,138,18,123,8,70,2440,140,7,3,600134.0,1
1441681,871,29,30,6,29,0,18,694,27,0,1,170931.0,1
1641244,2551,50,99,21,20,6,63,2073,114,6,2,517855.0,1
1899840,44,0,3,0,5,0,0,28,1,0,0,7595.0,0
1049985,576,20,24,0,32,0,7,447,19,0,0,107877.0,0
1650471,95,3,6,0,7,0,4,68,3,0,0,17971.0,0
1956853,1744,39,57,9,57,2,32,1416,59,1,1,354942.0,1
1401795,2030,50,88,12,40,7,40,1617,80,2,2,400741.0,1
1576898,498,9,20,0,29,0,12,380,18,0,0,96894.0,0
1607739,278,3,9,0,23,0,6,218,6,0,0,55287.0,0
1152933,212,8,8,0,6,1,6,164,7,2,0,40022.0,0
1693031,353,8,16,1,20,3,8,271,8,0,1,67663.0,0
1254600,1451,34,59,11,25,2,31,1149,62,1,1,286347.0,1
1864098,645,25,23,8,2,4,9,522,24,0,0,129468.0,1
1516412,191,5,6,0,16,0,5,142,7,0,0,36575.0,0
1560109,2315,53,100,6,117,2,46,1784,92,2,1,443501.0,1
1859534,192,3,7,0,16,0,5,149,5,0,0,38203.0,0
1747063,1286,25,37,10,18,0,40,1057,56,2,1,262419.0,0
1256753,674,20,26,4,16,3,23,513,26,0,1,126674.0,1
1387085,2233,51,94,15,74,1,50,1760,85,2,1,432796.0,0
1364327,372,5,15,7,1,0,11,296,14,0,0,70616.0,0
1133573,1409,43,52,15,26,4,38,1131,48,0,1,282553.0,0
1898467,98,3,8,0,5,0,1,67,0,0,0,16033.0,0
1548503,1543,31,66,0,103,2,37,1155,62,1,0,290973.0,0
1471728,471,4,18,0,44,1,6,368,14,0,0,89904.0,0
1921232,225,2,15,0,18,0,7,152,6,0,0,37215.0,0
1162383,518,16,20,8,14,0,12,398,17,0,1,99018.0,0
1865031,481,6,19,7,4,2,11,393,17,2,2,98301.0,1
1068615,757,18,37,7,0,0,11,619,31,0,1,154428.0,0
